bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1336787,2132179,text,29469,application/pdf,Introduced,https://legiscan.com/RI/text/H7534/id/2132179,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7534.pdf
1336867,2132258,text,21943,application/pdf,Introduced,https://legiscan.com/RI/text/H7535/id/2132258,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7535.pdf
1336952,2132339,text,37592,application/pdf,Introduced,https://legiscan.com/RI/text/H7536/id/2132339,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7536.pdf
1336838,2132228,text,12789,application/pdf,Introduced,https://legiscan.com/RI/text/H7537/id/2132228,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7537.pdf
1336946,2132332,text,14823,application/pdf,Introduced,https://legiscan.com/RI/text/H7538/id/2132332,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7538.pdf
1336823,2132213,text,13842,application/pdf,Introduced,https://legiscan.com/RI/text/H7539/id/2132213,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7539.pdf
1336861,2132251,text,32913,application/pdf,Introduced,https://legiscan.com/RI/text/H7540/id/2132251,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7540.pdf
1336957,2132344,text,468178,application/pdf,Introduced,https://legiscan.com/RI/text/H7541/id/2132344,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7541.pdf
1336957,2201144,text,460045,application/pdf,Amended,https://legiscan.com/RI/text/H7541/id/2201144,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7541Aaa.pdf
1336957,2199630,text,460996,application/pdf,"Comm Sub",https://legiscan.com/RI/text/H7541/id/2199630,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7541A.pdf
1336856,2132246,text,13218,application/pdf,Introduced,https://legiscan.com/RI/text/H7542/id/2132246,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7542.pdf
1336910,2132298,text,12873,application/pdf,Introduced,https://legiscan.com/RI/text/H7543/id/2132298,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7543.pdf
1336974,2132361,text,9538,application/pdf,Introduced,https://legiscan.com/RI/text/H7544/id/2132361,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7544.pdf
1336898,2132286,text,14528,application/pdf,Introduced,https://legiscan.com/RI/text/H7545/id/2132286,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7545.pdf
1336803,2132193,text,14274,application/pdf,Introduced,https://legiscan.com/RI/text/H7546/id/2132193,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7546.pdf
1336984,2132371,text,22446,application/pdf,Introduced,https://legiscan.com/RI/text/H7548/id/2132371,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7548.pdf
1336893,2132282,text,149829,application/pdf,Introduced,https://legiscan.com/RI/text/H7549/id/2132282,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7549.pdf
1336903,2132291,text,128134,application/pdf,Introduced,https://legiscan.com/RI/text/H7550/id/2132291,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7550.pdf
1336818,2132208,text,10715,application/pdf,Introduced,https://legiscan.com/RI/text/H7551/id/2132208,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7551.pdf
1336964,2132351,text,21268,application/pdf,Introduced,https://legiscan.com/RI/text/H7553/id/2132351,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7553.pdf
1336843,2132234,text,8745,application/pdf,Introduced,https://legiscan.com/RI/text/H7554/id/2132234,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7554.pdf
1336927,2132314,text,20849,application/pdf,Introduced,https://legiscan.com/RI/text/H7555/id/2132314,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7555.pdf
1336829,2132219,text,19393,application/pdf,Introduced,https://legiscan.com/RI/text/H7556/id/2132219,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7556.pdf
1336969,2132356,text,14288,application/pdf,Introduced,https://legiscan.com/RI/text/H7557/id/2132356,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7557.pdf
1336872,2132263,text,10320,application/pdf,Introduced,https://legiscan.com/RI/text/H7558/id/2132263,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7558.pdf
1336941,2132327,text,16533,application/pdf,Introduced,https://legiscan.com/RI/text/H7559/id/2132327,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7559.pdf
1338327,2134486,text,219375,application/pdf,Introduced,https://legiscan.com/RI/text/H7565/id/2134486,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7565.pdf
1338172,2134327,text,11866,application/pdf,Introduced,https://legiscan.com/RI/text/H7566/id/2134327,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7566.pdf
1338065,2134221,text,12165,application/pdf,Introduced,https://legiscan.com/RI/text/H7567/id/2134221,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7567.pdf
1338080,2134236,text,25466,application/pdf,Introduced,https://legiscan.com/RI/text/H7568/id/2134236,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7568.pdf
1338011,2134168,text,14636,application/pdf,Introduced,https://legiscan.com/RI/text/H7569/id/2134168,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7569.pdf
1338418,2134578,text,34529,application/pdf,Introduced,https://legiscan.com/RI/text/H7570/id/2134578,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7570.pdf
1338264,2134421,text,9374,application/pdf,Introduced,https://legiscan.com/RI/text/H7571/id/2134421,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7571.pdf
1338221,2134379,text,13899,application/pdf,Introduced,https://legiscan.com/RI/text/H7573/id/2134379,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7573.pdf
1338451,2134610,text,13839,application/pdf,Introduced,https://legiscan.com/RI/text/H7574/id/2134610,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7574.pdf
1338355,2134512,text,51099,application/pdf,Introduced,https://legiscan.com/RI/text/H7576/id/2134512,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7576.pdf
1338250,2134407,text,135344,application/pdf,Introduced,https://legiscan.com/RI/text/H7577/id/2134407,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7577.pdf
1338279,2134437,text,18409,application/pdf,Introduced,https://legiscan.com/RI/text/H7578/id/2134437,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7578.pdf
1338126,2134281,text,29494,application/pdf,Introduced,https://legiscan.com/RI/text/H7579/id/2134281,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7579.pdf
1338234,2134391,text,13374,application/pdf,Introduced,https://legiscan.com/RI/text/H7580/id/2134391,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7580.pdf
1338369,2134526,text,10434,application/pdf,Introduced,https://legiscan.com/RI/text/H7581/id/2134526,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7581.pdf
1338051,2134208,text,12530,application/pdf,Introduced,https://legiscan.com/RI/text/H7582/id/2134208,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7582.pdf
1338512,2134671,text,11926,application/pdf,Introduced,https://legiscan.com/RI/text/H7583/id/2134671,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7583.pdf
1338186,2134342,text,26406,application/pdf,Introduced,https://legiscan.com/RI/text/H7584/id/2134342,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7584.pdf
1338404,2134564,text,18816,application/pdf,Introduced,https://legiscan.com/RI/text/H7585/id/2134564,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7585.pdf
1338036,2134193,text,37160,application/pdf,Introduced,https://legiscan.com/RI/text/H7586/id/2134193,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7586.pdf
1338095,2134251,text,159049,application/pdf,Introduced,https://legiscan.com/RI/text/H7587/id/2134251,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7587.pdf
1338112,2134268,text,90515,application/pdf,Introduced,https://legiscan.com/RI/text/H7588/id/2134268,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7588.pdf
1338157,2134312,text,13061,application/pdf,Introduced,https://legiscan.com/RI/text/H7589/id/2134312,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7589.pdf
1338527,2134686,text,68250,application/pdf,Introduced,https://legiscan.com/RI/text/H7590/id/2134686,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7590.pdf
1338022,2134179,text,9896,application/pdf,Introduced,https://legiscan.com/RI/text/H7591/id/2134179,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7591.pdf
1338541,2134700,text,128048,application/pdf,Introduced,https://legiscan.com/RI/text/H7592/id/2134700,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7592.pdf
1338206,2134362,text,136803,application/pdf,Introduced,https://legiscan.com/RI/text/H7593/id/2134362,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7593.pdf
1338389,2134549,text,58013,application/pdf,Introduced,https://legiscan.com/RI/text/H7594/id/2134549,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7594.pdf
1338437,2134596,text,15605,application/pdf,Introduced,https://legiscan.com/RI/text/H7595/id/2134596,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7595.pdf
1338139,2134294,text,10723,application/pdf,Introduced,https://legiscan.com/RI/text/H7596/id/2134294,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7596.pdf
1338497,2134656,text,13932,application/pdf,Introduced,https://legiscan.com/RI/text/H7597/id/2134656,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7597.pdf
1338340,2134498,text,131354,application/pdf,Introduced,https://legiscan.com/RI/text/H7598/id/2134498,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7598.pdf
1338312,2134471,text,13648,application/pdf,Introduced,https://legiscan.com/RI/text/H7599/id/2134471,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7599.pdf
1338465,2134623,text,23183,application/pdf,Introduced,https://legiscan.com/RI/text/H7600/id/2134623,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7600.pdf
1338299,2134457,text,14383,application/pdf,Introduced,https://legiscan.com/RI/text/H7601/id/2134457,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7601.pdf
1340673,2137431,text,10701,application/pdf,Introduced,https://legiscan.com/RI/text/H7604/id/2137431,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7604.pdf
1340280,2137039,text,15460,application/pdf,Introduced,https://legiscan.com/RI/text/H7605/id/2137039,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7605.pdf
1340651,2137409,text,16153,application/pdf,Introduced,https://legiscan.com/RI/text/H7606/id/2137409,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7606.pdf
1340695,2137453,text,127890,application/pdf,Introduced,https://legiscan.com/RI/text/H7607/id/2137453,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7607.pdf
1340234,2136994,text,14933,application/pdf,Introduced,https://legiscan.com/RI/text/H7609/id/2136994,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7609.pdf
1340514,2137274,text,10295,application/pdf,Introduced,https://legiscan.com/RI/text/H7610/id/2137274,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7610.pdf
1340926,2137684,text,41260,application/pdf,Introduced,https://legiscan.com/RI/text/H7611/id/2137684,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7611.pdf
1340418,2137178,text,57476,application/pdf,Introduced,https://legiscan.com/RI/text/H7612/id/2137178,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7612.pdf
1340880,2137638,text,9092,application/pdf,Introduced,https://legiscan.com/RI/text/H7613/id/2137638,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7613.pdf
1340880,2200171,text,9207,application/pdf,"Comm Sub",https://legiscan.com/RI/text/H7613/id/2200171,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7613A.pdf
1340034,2136794,text,134926,application/pdf,Introduced,https://legiscan.com/RI/text/H7614/id/2136794,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7614.pdf
1340833,2137590,text,170366,application/pdf,Introduced,https://legiscan.com/RI/text/H7615/id/2137590,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7615.pdf
1340054,2136812,text,10038,application/pdf,Introduced,https://legiscan.com/RI/text/H7616/id/2136812,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7616.pdf
1340076,2136834,text,37937,application/pdf,Introduced,https://legiscan.com/RI/text/H7617/id/2136834,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7617.pdf
1340603,2137361,text,23574,application/pdf,Introduced,https://legiscan.com/RI/text/H7618/id/2137361,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7618.pdf
1340720,2137479,text,51140,application/pdf,Introduced,https://legiscan.com/RI/text/H7619/id/2137479,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7619.pdf
1340559,2137317,text,29043,application/pdf,Introduced,https://legiscan.com/RI/text/H7620/id/2137317,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7620.pdf
1340121,2136879,text,269790,application/pdf,Introduced,https://legiscan.com/RI/text/H7621/id/2136879,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7621.pdf
1340258,2137017,text,156908,application/pdf,Introduced,https://legiscan.com/RI/text/H7622/id/2137017,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7622.pdf
1340189,2136948,text,75411,application/pdf,Introduced,https://legiscan.com/RI/text/H7623/id/2136948,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7623.pdf
1340302,2137061,text,60555,application/pdf,Introduced,https://legiscan.com/RI/text/H7624/id/2137061,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7624.pdf
1340165,2136923,text,9167,application/pdf,Introduced,https://legiscan.com/RI/text/H7625/id/2136923,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7625.pdf
1340373,2137134,text,9725,application/pdf,Introduced,https://legiscan.com/RI/text/H7626/id/2137134,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7626.pdf
1340440,2137200,text,20774,application/pdf,Introduced,https://legiscan.com/RI/text/H7627/id/2137200,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7627.pdf
1340351,2137112,text,10271,application/pdf,Introduced,https://legiscan.com/RI/text/H7628/id/2137112,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7628.pdf
1340098,2136856,text,35031,application/pdf,Introduced,https://legiscan.com/RI/text/H7629/id/2136856,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7629.pdf
1340537,2137295,text,9983,application/pdf,Introduced,https://legiscan.com/RI/text/H7631/id/2137295,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7631.pdf
1340395,2137155,text,13238,application/pdf,Introduced,https://legiscan.com/RI/text/H7632/id/2137155,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7632.pdf
1340904,2137662,text,11933,application/pdf,Introduced,https://legiscan.com/RI/text/H7633/id/2137662,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7633.pdf
1340812,2137569,text,164762,application/pdf,Introduced,https://legiscan.com/RI/text/H7634/id/2137569,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7634.pdf
1340763,2137521,text,25120,application/pdf,Introduced,https://legiscan.com/RI/text/H7635/id/2137521,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7635.pdf
1340626,2137384,text,141615,application/pdf,Introduced,https://legiscan.com/RI/text/H7636/id/2137384,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7636.pdf
1340463,2137222,text,40125,application/pdf,Introduced,https://legiscan.com/RI/text/H7637/id/2137222,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7637.pdf
1340210,2136970,text,134072,application/pdf,Introduced,https://legiscan.com/RI/text/H7638/id/2136970,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7638.pdf
1340856,2137614,text,12312,application/pdf,Introduced,https://legiscan.com/RI/text/H7640/id/2137614,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7640.pdf
1340787,2137545,text,129579,application/pdf,Introduced,https://legiscan.com/RI/text/H7641/id/2137545,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7641.pdf
1340325,2137084,text,9864,application/pdf,Introduced,https://legiscan.com/RI/text/H7642/id/2137084,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7642.pdf
1349473,2150252,text,9183,application/pdf,Introduced,https://legiscan.com/RI/text/H7645/id/2150252,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7645.pdf
1350878,2152264,text,75436,application/pdf,Introduced,https://legiscan.com/RI/text/H7651/id/2152264,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7651.pdf
1350859,2152245,text,39137,application/pdf,Introduced,https://legiscan.com/RI/text/H7652/id/2152245,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7652.pdf
1350821,2152209,text,74704,application/pdf,Introduced,https://legiscan.com/RI/text/H7653/id/2152209,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7653.pdf
1350841,2152228,text,13833,application/pdf,Introduced,https://legiscan.com/RI/text/H7654/id/2152228,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7654.pdf
1350466,2151863,text,62910,application/pdf,Introduced,https://legiscan.com/RI/text/H7655/id/2151863,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7655.pdf
1350693,2152086,text,150986,application/pdf,Introduced,https://legiscan.com/RI/text/H7656/id/2152086,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7656.pdf
1350657,2152050,text,27817,application/pdf,Introduced,https://legiscan.com/RI/text/H7657/id/2152050,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7657.pdf
1350831,2152219,text,73771,application/pdf,Introduced,https://legiscan.com/RI/text/H7658/id/2152219,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7658.pdf
1350956,2152340,text,58263,application/pdf,Introduced,https://legiscan.com/RI/text/H7659/id/2152340,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7659.pdf
1350467,2151864,text,10147,application/pdf,Introduced,https://legiscan.com/RI/text/H7660/id/2151864,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7660.pdf
1350793,2152184,text,246260,application/pdf,Introduced,https://legiscan.com/RI/text/H7661/id/2152184,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7661.pdf
1350789,2152180,text,15809,application/pdf,Introduced,https://legiscan.com/RI/text/H7662/id/2152180,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7662.pdf
1350882,2152268,text,15679,application/pdf,Introduced,https://legiscan.com/RI/text/H7663/id/2152268,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7663.pdf
1350945,2152330,text,76558,application/pdf,Introduced,https://legiscan.com/RI/text/H7664/id/2152330,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7664.pdf
1350600,2151993,text,20367,application/pdf,Introduced,https://legiscan.com/RI/text/H7665/id/2151993,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7665.pdf
1350479,2151875,text,12036,application/pdf,Introduced,https://legiscan.com/RI/text/H7666/id/2151875,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7666.pdf
1350837,2152224,text,12400,application/pdf,Introduced,https://legiscan.com/RI/text/H7667/id/2152224,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7667.pdf
1350639,2152033,text,90822,application/pdf,Introduced,https://legiscan.com/RI/text/H7668/id/2152033,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7668.pdf
1350638,2152032,text,17516,application/pdf,Introduced,https://legiscan.com/RI/text/H7669/id/2152032,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7669.pdf
1350973,2152357,text,16159,application/pdf,Introduced,https://legiscan.com/RI/text/H7670/id/2152357,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7670.pdf
1350962,2152345,text,15537,application/pdf,Introduced,https://legiscan.com/RI/text/H7671/id/2152345,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7671.pdf
1350749,2152142,text,15650,application/pdf,Introduced,https://legiscan.com/RI/text/H7672/id/2152142,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7672.pdf
1350485,2151880,text,12583,application/pdf,Introduced,https://legiscan.com/RI/text/H7673/id/2151880,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7673.pdf
1350525,2151917,text,12190,application/pdf,Introduced,https://legiscan.com/RI/text/H7674/id/2151917,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7674.pdf
1350889,2152274,text,21116,application/pdf,Introduced,https://legiscan.com/RI/text/H7677/id/2152274,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7677.pdf
1350681,2152074,text,15086,application/pdf,Introduced,https://legiscan.com/RI/text/H7678/id/2152074,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7678.pdf
1350644,2152037,text,27253,application/pdf,Introduced,https://legiscan.com/RI/text/H7679/id/2152037,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7679.pdf
1350904,2152289,text,127708,application/pdf,Introduced,https://legiscan.com/RI/text/H7680/id/2152289,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7680.pdf
1350504,2151898,text,20010,application/pdf,Introduced,https://legiscan.com/RI/text/H7681/id/2151898,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7681.pdf
1350777,2152169,text,84290,application/pdf,Introduced,https://legiscan.com/RI/text/H7682/id/2152169,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7682.pdf
1350517,2151910,text,17662,application/pdf,Introduced,https://legiscan.com/RI/text/H7683/id/2151910,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7683.pdf
1350561,2151956,text,301638,application/pdf,Introduced,https://legiscan.com/RI/text/H7684/id/2151956,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7684.pdf
1350932,2152317,text,156512,application/pdf,Introduced,https://legiscan.com/RI/text/H7685/id/2152317,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7685.pdf
1350515,2151908,text,21739,application/pdf,Introduced,https://legiscan.com/RI/text/H7686/id/2151908,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7686.pdf
1350829,2152217,text,14982,application/pdf,Introduced,https://legiscan.com/RI/text/H7687/id/2152217,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7687.pdf
1350924,2152309,text,90084,application/pdf,Introduced,https://legiscan.com/RI/text/H7688/id/2152309,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7688.pdf
1350699,2152094,text,23711,application/pdf,Introduced,https://legiscan.com/RI/text/H7689/id/2152094,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7689.pdf
1350652,2152045,text,18976,application/pdf,Introduced,https://legiscan.com/RI/text/H7690/id/2152045,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7690.pdf
1350758,2152150,text,132240,application/pdf,Introduced,https://legiscan.com/RI/text/H7691/id/2152150,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7691.pdf
1350816,2152205,text,10750,application/pdf,Introduced,https://legiscan.com/RI/text/H7692/id/2152205,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7692.pdf
1350679,2152072,text,15618,application/pdf,Introduced,https://legiscan.com/RI/text/H7693/id/2152072,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7693.pdf
1350475,2151871,text,90550,application/pdf,Introduced,https://legiscan.com/RI/text/H7694/id/2151871,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7694.pdf
1350603,2151996,text,15583,application/pdf,Introduced,https://legiscan.com/RI/text/H7695/id/2151996,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7695.pdf
1350926,2152311,text,135324,application/pdf,Introduced,https://legiscan.com/RI/text/H7696/id/2152311,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7696.pdf
1350896,2152282,text,70791,application/pdf,Introduced,https://legiscan.com/RI/text/H7697/id/2152282,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7697.pdf
1350708,2152102,text,10278,application/pdf,Introduced,https://legiscan.com/RI/text/H7698/id/2152102,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7698.pdf
1350670,2152063,text,16581,application/pdf,Introduced,https://legiscan.com/RI/text/H7699/id/2152063,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7699.pdf
1350636,2152030,text,126049,application/pdf,Introduced,https://legiscan.com/RI/text/H7700/id/2152030,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7700.pdf
1350747,2152140,text,17413,application/pdf,Introduced,https://legiscan.com/RI/text/H7701/id/2152140,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7701.pdf
1350470,2151866,text,23082,application/pdf,Introduced,https://legiscan.com/RI/text/H7702/id/2151866,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7702.pdf
1350863,2152249,text,12651,application/pdf,Introduced,https://legiscan.com/RI/text/H7703/id/2152249,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7703.pdf
1350891,2152276,text,14576,application/pdf,Introduced,https://legiscan.com/RI/text/H7704/id/2152276,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7704.pdf
1350615,2152008,text,25831,application/pdf,Introduced,https://legiscan.com/RI/text/H7706/id/2152008,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7706.pdf
1350527,2151919,text,12325,application/pdf,Introduced,https://legiscan.com/RI/text/H7707/id/2151919,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7707.pdf
1350597,2151991,text,131888,application/pdf,Introduced,https://legiscan.com/RI/text/H7708/id/2151991,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7708.pdf
1350823,2152211,text,16314,application/pdf,Introduced,https://legiscan.com/RI/text/H7709/id/2152211,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7709.pdf
1350494,2151889,text,44504,application/pdf,Introduced,https://legiscan.com/RI/text/H7710/id/2151889,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7710.pdf
1350799,2152190,text,15369,application/pdf,Introduced,https://legiscan.com/RI/text/H7711/id/2152190,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7711.pdf
1350940,2152325,text,160065,application/pdf,Introduced,https://legiscan.com/RI/text/H7712/id/2152325,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7712.pdf
1350686,2152079,text,24508,application/pdf,Introduced,https://legiscan.com/RI/text/H7713/id/2152079,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7713.pdf
1350669,2152062,text,19695,application/pdf,Introduced,https://legiscan.com/RI/text/H7714/id/2152062,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7714.pdf
1350874,2152260,text,14353,application/pdf,Introduced,https://legiscan.com/RI/text/H7715/id/2152260,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7715.pdf
1350691,2152085,text,21491,application/pdf,Introduced,https://legiscan.com/RI/text/H7716/id/2152085,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7716.pdf
1350539,2151932,text,13387,application/pdf,Introduced,https://legiscan.com/RI/text/H7717/id/2151932,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7717.pdf
1350930,2152315,text,49992,application/pdf,Introduced,https://legiscan.com/RI/text/H7718/id/2152315,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7718.pdf
1350960,2152344,text,234231,application/pdf,Introduced,https://legiscan.com/RI/text/H7719/id/2152344,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7719.pdf
1350535,2151928,text,15507,application/pdf,Introduced,https://legiscan.com/RI/text/H7720/id/2151928,http://webserver.rilin.state.ri.us/BillText20/HouseText20/H7720.pdf
